timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,latitude,longitude,altitude
2025-02-11T17:24:10.741332,-1.2075007,3.6666451,8.8886232,-0.0036305513,-0.12700267,0.026429746,43.690052,-79.301535,140.54689
2025-02-11T17:24:11.917429,-1.0053402,0.23665187,10.317962,0.77059281,-0.22139701,-0.24824311,43.69005,-79.301531,140.43801
2025-02-11T17:24:13.055568,-2.0481648,3.2253637,11.800198,-0.093594946,-0.44415963,0.28521478,43.690047,-79.301528,140.28768
2025-02-11T17:24:14.132328,1.8583494,-0.87448215,15.254058,1.6187263,0.51132482,0.27072588,43.690044,-79.301523,140.32432
2025-02-11T17:24:15.236609,-0.38045362,3.2059858,9.2623434,-0.0018985452,6.6615619e-05,0.00053292495,43.690046,-79.301518,140.00142
2025-02-11T17:24:16.381654,-0.40409636,3.2240171,9.2442369,-1.6653905e-05,-0.0011324655,-0.00038303982,43.690046,-79.301516,139.90723
2025-02-11T17:24:17.502341,-0.38397011,3.2239423,9.2585278,-0.0015654671,0.0018485835,-0.00013323124,43.690045,-79.301515,139.41723
2025-02-11T17:24:18.619944,-0.37319618,3.2704794,9.262269,-0.00054957886,-0.00063284836,-3.330781e-05,43.690045,-79.301516,138.79867
2025-02-11T17:24:19.766843,4.5549688,2.8584523,6.4505777,1.7100563,-1.2637815,0.10060624,43.690047,-79.301517,138.66906
2025-02-11T17:24:20.929817,0.69184947,7.9337111,1.3445687,0.17931259,-0.53627241,1.6309669,43.690044,-79.301517,138.28507
2025-02-11T17:24:21.993451,9.4240265,4.2643723,-1.6401778,0.27946916,-0.42309245,1.0365224,43.690044,-79.301519,138.29743
2025-02-11T17:24:23.133119,9.0787382,3.438298,0.79083472,-0.79712248,1.1043204,2.0288119,43.690047,-79.301523,138.86038
2025-02-11T17:24:24.167968,-9.7116299,7.4791121,1.2675802,0.23605245,0.30275133,1.011475,43.690052,-79.301525,139.04556
2025-02-11T17:24:25.297202,-3.4681509,8.3039141,0.27899933,0.091513209,-0.54761368,-1.4798161,43.690057,-79.301523,138.88757
2025-02-11T17:24:26.415914,9.5371532,1.6485575,2.856956,0.19228598,0.78098488,1.0352733,43.690063,-79.301516,139.55637
2025-02-11T17:24:27.601088,4.3284922,7.3482537,-1.1332804,0.26256546,-1.6802624,-2.2121382,43.690062,-79.30151,139.5467
2025-02-11T17:24:28.660798,-2.3350949,2.0097828,10.944869,-0.76538014,-0.86766845,0.91333348,43.69006,-79.301507,139.67392
2025-02-11T17:24:29.789282,8.9145107,2.9914801,3.8073792,-0.15932791,-0.011274694,-0.41698048,43.690069,-79.301504,141.29127
2025-02-11T17:24:30.909406,-4.3626842,8.2757082,2.8965352,1.0725114,1.1848587,3.3284662,43.690069,-79.301498,141.79444
2025-02-11T17:24:32.071670,10.080487,2.0803368,4.7245831,0.8288815,-1.1711526,-1.7384012,43.690059,-79.30149,142.17811
2025-02-11T17:24:33.227778,-7.8347259,8.5915928,1.2223896,-0.78359956,-1.2777542,-1.7038277,43.690052,-79.301485,142.59137
2025-02-11T17:24:34.310326,8.3835964,3.2200518,3.9858968,0.43393415,2.154449,3.407872,43.690053,-79.301487,142.74008
2025-02-11T17:24:35.439283,7.3129396,5.4591541,2.1607671,0.21751665,-1.4406294,-3.2593856,43.690053,-79.301483,142.82512
2025-02-11T17:24:36.548315,9.2451353,4.0121584,5.0528131,0.23929995,2.7311904,4.2911782,43.690054,-79.301482,142.47206
2025-02-11T17:24:37.729919,8.5858316,2.6770167,5.0835638,0.79157674,-2.0043807,-3.0959277,43.690052,-79.301482,142.33327
2025-02-11T17:24:38.802898,-6.7724485,7.0685062,1.5380502,0.65899503,2.1534998,4.1067033,43.690054,-79.301482,142.19411
2025-02-11T17:24:39.980832,9.0684881,1.1350013,6.6455555,0.13103293,-0.45656681,-0.1558639,43.690053,-79.301481,142.21183
2025-02-11T17:24:41.014300,-4.8832736,7.3599257,-5.9060469,-0.31114492,-1.61821,-1.0274626,43.69005,-79.301483,142.01541
2025-02-11T17:24:42.079299,-6.1422496,5.2848263,13.321712,1.7891457,2.4433277,4.3676033,43.690048,-79.301478,141.92566
2025-02-11T17:24:43.253997,4.5642462,3.692682,8.5968304,-0.21030551,-0.046364471,-0.12247282,43.690047,-79.301479,142.11039
2025-02-11T17:24:44.280427,3.2832735,3.6834793,9.3442698,0.15782906,0.078956164,-0.016354134,43.690047,-79.301478,141.92849
2025-02-11T17:24:45.407266,2.1250784,2.8422916,9.1101618,0.00064950227,0.0002997703,-0.00011657734,43.690053,-79.301482,141.8622
2025-02-11T17:24:46.496795,2.1654806,2.8516438,9.1296892,-0.004013591,0.000699464,-0.00028311639,43.690054,-79.30149,141.86154
2025-02-11T17:24:47.525260,2.1860559,2.867281,9.1011839,-0.00026646248,-9.9923433e-05,-0.0013156584,43.690054,-79.301496,141.90293
2025-02-11T17:24:48.638379,2.1717653,2.8517935,9.0951233,-0.00046630934,0.00086600304,-0.0012823506,43.690058,-79.3015,141.94347
2025-02-11T17:24:49.685263,2.1787236,2.85531,9.115324,0.00036638591,-0.0011158116,-0.00074942573,43.690062,-79.301501,141.95669
2025-02-11T17:24:50.720878,2.1666777,2.8480525,9.130887,-0.00058288669,0.0015488132,-3.330781e-05,43.690065,-79.301502,141.86823
2025-02-11T17:24:51.853718,2.1517138,2.8495488,9.0700588,0.0027645482,-0.00081604131,-0.00086600304,43.690068,-79.301507,141.94637
2025-02-11T17:24:52.971763,6.7676601,3.0529065,7.8161707,1.2181165,-3.3494,0.033657543,43.690072,-79.301509,142.01638
2025-02-11T17:24:54.071654,-2.8416181,9.4381676,-0.85091424,-0.17686448,0.15123411,0.58651721,43.690078,-79.30151,141.70428
2025-02-11T17:24:55.236743,2.795006,8.6958151,2.8959365,-0.086183958,-0.051160797,0.24589491,43.690087,-79.301503,141.51559
2025-02-11T17:24:56.271536,-1.3040917,7.9916954,1.540594,-0.39328197,0.35371229,1.8690177,43.690089,-79.301494,141.06096
2025-02-11T17:24:57.354993,-5.4240642,7.4693108,2.269778,-0.20529269,-1.3297644,-2.5098767,43.690092,-79.301494,140.83414
2025-02-11T17:24:58.471962,9.5147076,2.9755437,4.7721677,0.26283193,0.15414855,1.0177701,43.690088,-79.301493,140.3643
2025-02-11T17:24:59.588318,-5.6527104,8.099659,-0.42152914,0.037970904,-0.069863133,-0.33339453,43.690086,-79.301497,140.12367
2025-02-11T17:25:00.721945,2.8978071,7.1606083,1.4019548,0.17766386,-1.4389306,-3.5771754,43.690082,-79.30151,140.24914
2025-02-11T17:25:01.755325,12.578762,1.3091794,4.3902178,-0.028844563,-0.013556278,-1.455901,43.690082,-79.301511,140.13918
2025-02-11T17:25:02.871850,7.5641809,5.1003976,-1.2203695,-0.3294642,2.1423583,1.9234927,43.690074,-79.30151,139.71012
2025-02-11T17:25:04.256629,-0.85128832,7.9833159,-6.1521258,-0.21501857,0.39253253,0.76741195,43.690069,-79.301509,139.78265
2025-02-11T17:25:05.345121,-6.1843724,8.6951418,-1.6077064,0.37114891,-0.16135968,-0.45496804,43.69007,-79.301505,139.83856
2025-02-11T17:25:06.457249,10.407595,4.1463084,-0.12719196,-0.027012633,-0.58936507,-1.531593,43.690068,-79.301504,139.69422
2025-02-11T17:25:07.641823,-0.6334908,9.0507555,-3.9471407,-0.053492341,-0.072461143,0.046481047,43.690067,-79.301494,139.71473
2025-02-11T17:25:08.724247,10.482339,2.2290766,1.5099931,1.1423912,-1.4010763,-1.1040373,43.690072,-79.301483,139.30848
2025-02-11T17:25:09.849187,-4.9119291,7.6260562,-1.8742858,-0.20467649,-0.52757907,-0.78794622,43.690073,-79.301477,139.21423
2025-02-11T17:25:10.874311,4.8178821,7.3607488,-0.67464113,0.026329823,1.8968298,2.5692313,43.690069,-79.301477,139.10891
2025-02-11T17:25:12.042275,3.8919992,8.7425776,-2.1810429,0.0023482007,0.21257044,0.18437538,43.690064,-79.301476,139.11809
2025-02-11T17:25:13.123346,6.779182,8.007782,-0.76547116,0.21188763,0.06604939,0.20359398,43.690062,-79.301474,139.13428
2025-02-11T17:25:14.288909,-7.903933,7.375937,1.1626842,-0.22098066,-0.26944351,-0.2792027,43.690062,-79.301471,138.83657
2025-02-11T17:25:15.322561,9.86022,4.0652046,3.6006548,-0.18369257,0.72892475,0.85402888,43.690062,-79.301473,138.65403
2025-02-11T17:25:16.391908,-4.7278748,6.7747679,-4.039093,-0.60223854,-2.2871807,-0.68261027,43.690066,-79.301473,138.72574
2025-02-11T17:25:17.439570,5.0043306,5.2583404,-0.89932203,0.13025019,2.7976396,3.6998482,43.690073,-79.301469,138.48166
2025-02-11T17:25:18.465465,-8.2857332,6.863503,0.60401219,-0.53643894,-1.799471,-1.4443765,43.690074,-79.301473,138.67528
2025-02-11T17:25:19.627553,0.58021981,9.0255423,-2.5405474,0.46049711,0.47861657,0.63817763,43.690076,-79.301486,138.78647
2025-02-11T17:25:20.693638,8.9524441,4.008193,0.11462241,0.14620464,-1.886138,-2.3199556,43.690077,-79.301488,138.81351
2025-02-11T17:25:21.722848,-9.0112514,7.1166897,3.7998226,-0.20877334,0.26474711,0.38891864,43.690078,-79.301494,138.87615
2025-02-11T17:25:22.839434,8.0926266,4.1775827,-5.484293,0.39501396,-1.3279158,-0.62452143,43.690079,-79.301492,139.03282
2025-02-11T17:25:23.922833,-8.3457384,6.6798229,-0.003067571,-0.26672894,-0.024281394,-0.17258441,43.690085,-79.30149,138.79524
2025-02-11T17:25:24.989509,5.1383309,5.4197245,-1.0497078,0.18397568,2.4179971,3.570514,43.69009,-79.301491,139.12817
2025-02-11T17:25:26.174395,9.2262058,3.2717514,1.1902924,-0.094194487,0.06853082,0.018535797,43.690094,-79.301491,138.92007
2025-02-11T17:25:27.307017,9.3308029,3.6365678,2.1456537,-0.012390506,0.20049636,0.22224636,43.690097,-79.301491,138.82945
2025-02-11T17:25:28.373096,2.9988124,2.6152165,0.020575171,0.050727796,5.6816792,0.48654383,43.690097,-79.301494,138.78895
2025-02-11T17:25:29.409180,1.1341783,-0.22483051,9.7619829,0.0012990045,-0.0096259573,-0.00058288669,43.690098,-79.301495,138.64555
2025-02-11T17:25:30.577645,1.214384,-0.20343232,9.7268934,-0.0011158116,-0.00014988515,-0.00019984687,43.690098,-79.301499,138.54985
2025-02-11T17:25:31.612544,1.1775731,-0.21158758,9.7122288,0.00074942573,0.00051627104,0.00033307809,43.690098,-79.301499,138.54985
2025-02-11T17:25:32.641120,1.1957542,-0.18053778,9.6910553,-0.00066615618,0.0029977029,-0.0005995406,43.69009,-79.301498,138.17395
2025-02-11T17:25:33.811412,1.214384,-0.19265842,9.7340755,-0.00061619451,-0.004196784,-0.00011657734,43.690087,-79.301493,137.77472
2025-02-11T17:25:34.837983,1.1938088,-0.23448212,9.7541275,-0.00086600304,-0.00044965543,-0.001049196,43.690085,-79.301494,137.65642
2025-02-11T17:25:36.022309,1.1919384,-0.21637598,9.7028761,0.00084934913,-0.0025647013,0.0020484303,43.690081,-79.301493,137.50268
2025-02-11T17:25:37.079623,1.2119898,-0.2033575,9.7268181,-0.00086600304,0.0018485835,0.00066615618,43.69008,-79.301487,137.20193
2025-02-11T17:25:38.253660,1.2150574,-0.19243397,9.6662149,0.0012823506,0.0057289433,0.00048296325,43.69008,-79.301482,136.94848
2025-02-11T17:25:39.322043,1.2080992,-0.20709845,9.7625818,-0.00039969373,0.00054957886,-0.00068281009,43.690076,-79.301481,136.65693
2025-02-11T17:25:40.356926,1.199944,-0.21293432,9.7423058,0.0010658499,0.0033307809,0.00089931086,43.690073,-79.301477,136.36841
2025-02-11T17:25:41.389303,1.2145337,-0.22602761,9.7103586,0.00081604131,-0.00349732,0.00078273355,43.690074,-79.301474,136.06317
2025-02-11T17:25:42.556872,1.2120646,-0.2140566,9.7160444,-0.00093261868,0.00036638591,-0.00084934913,43.690075,-79.301471,135.77112
2025-02-11T17:25:43.642316,1.2133366,-0.2057517,9.7149973,-0.00089931086,-0.00068281009,-0.00064950227,43.690076,-79.301467,135.65136
2025-02-11T17:25:44.769714,1.2187983,-0.17687166,9.644742,0.0060120597,0.00071611791,0.0012823506,43.69007,-79.301459,135.56615
2025-02-11T17:25:46.144157,1.1692683,-0.21039048,9.7074404,-0.002281585,-0.0046297857,0.0023648546,43.69007,-79.301456,135.36645
2025-02-11T17:25:47.189805,2.0011785,8.6394024,0.71579146,-0.45127085,0.34733385,0.49230608,43.690067,-79.301454,135.17076
2025-02-11T17:25:48.291131,7.2887731,-0.85188687,10.234389,-2.2062926,1.3427544,1.8328454,43.690065,-79.301454,134.91143
2025-02-11T17:25:49.372384,3.9826796,-1.7720834,10.854263,0.37303081,-2.5931296,-3.9119024,43.690068,-79.301451,135.10766
2025-02-11T17:25:50.498307,4.578836,-1.6543186,8.3985605,0.029877106,0.29097703,-0.20479307,43.690067,-79.301453,135.25628
2025-02-11T17:25:51.619012,1.0700585,-0.49881697,9.6875391,-0.00063284836,0.0015321593,-0.0020151224,43.690065,-79.301454,135.33672
2025-02-11T17:25:52.804780,1.0964695,-0.49769467,9.6689091,0.00056623277,-0.0032808192,-0.00061619451,43.690058,-79.301456,134.84828
2025-02-11T17:25:53.871478,1.0836008,-0.49320555,9.7639284,-0.002464778,0.0065616383,0.00016653904,43.690054,-79.301459,134.67891
2025-02-11T17:25:55.058249,1.1117326,-0.50614923,9.696517,-0.0025647013,0.0038970138,-0.0014988515,43.690051,-79.30146,134.3549
2025-02-11T17:25:59.143809,1.0871921,-0.50584996,9.6411514,0.004746363,-0.0053292494,0.00048296325,43.690053,-79.301452,132.99033
2025-02-11T17:26:00.222264,1.0924294,-0.50136077,9.7175407,0.0016820444,0.00028311639,6.6615619e-05,43.690052,-79.301443,132.87255
2025-02-11T17:26:01.411238,1.0923545,-0.46634561,9.6067343,0.00073277182,0.0010825038,0.0010158882,43.690048,-79.301435,132.76657
2025-02-11T17:26:02.436662,0.85435593,-0.065541275,10.732907,0.077307425,-0.40064299,-0.00024980857,43.690047,-79.301431,132.42495
2025-02-11T17:26:03.514381,4.557662,0.37955579,8.0418243,-2.2269101,4.4509225,3.6767159,43.690049,-79.301429,131.90473
2025-02-11T17:26:04.642130,3.426327,-2.1337574,10.614768,1.44854,-0.50183213,-1.2118714,43.690062,-79.301433,131.43184
2025-02-11T17:26:05.755482,5.7522941,0.18173487,8.4282637,0.035472818,0.10969927,0.63529652,43.690073,-79.301445,130.87835
2025-02-11T17:26:06.875468,5.0956092,0.020126259,8.3568859,0.00049961713,-0.0022482772,-0.001398928,43.690077,-79.30145,130.53729
2025-02-11T17:26:08.068754,5.1279311,0.035613749,8.3428202,-0.00068281009,0.0017320061,8.3269522e-05,43.690078,-79.301462,130.09191
2025-02-11T17:26:09.098403,5.1091518,0.0274585,8.3128176,0.0031975498,0.0019984685,-0.0016154287,43.690077,-79.301472,129.70632
2025-02-11T17:26:10.217601,5.0827408,0.017956512,8.3280811,0.0038470521,0.00074942573,-0.0021316998,43.690078,-79.301473,128.99557
2025-02-11T17:26:11.286949,5.074286,-0.0071826051,8.3387804,0.0016986983,-0.0044632466,-0.00081604131,43.690073,-79.301472,128.36055
2025-02-11T17:26:12.597098,5.094038,0.012120646,8.2699471,0.0059954058,0.003164242,-0.0039136675,43.690076,-79.301476,127.48608
2025-02-11T17:26:13.640805,4.1715221,5.9599161,5.8420019,1.1982485,-1.2059925,-2.1594119,43.690079,-79.301484,126.79292
2025-02-11T17:26:14.773452,5.4551888,2.6320508,9.7970734,1.4434772,-2.0621364,-2.2451961,43.690074,-79.301487,127.31612
